id,user_id,book_id,quantity,unit_price,timestamp,shipping,paid_price,year,month,day
82447,55673,21238,2,66.6,2024-12-13 21:08:12+00:00,Unknown,133.2,2024,12,13
77461,54941,21394,1,54.6,2025-04-02 00:13:00+00:00,Unknown,54.6,2025,4,2
75424,54906,21320,1,44.39,2024-11-22 22:05:47.161000+00:00,Unknown,44.39,2024,11,22
80044,55614,21620,1,17.5,2024-06-01 00:47:15.467000+00:00,Unknown,17.5,2024,6,1
79290,54692,21562,1,48.6,2025-06-24 11:28:00+00:00,"4542 Heidenreich Circle, Ryanhaven, NC 59596",48.6,2025,6,24
81518,54233,21444,1,60.99,2025-05-01 10:29:00+00:00,Unknown,60.99,2025,5,1
81567,54386,21500,1,84.9,2024-11-15 20:13:01+00:00,Unknown,84.9,2024,11,15
79982,53330,21441,1,19.5,2025-02-24 21:07:04+00:00,Unknown,19.5,2025,2,24
74682,54742,21320,2,45.0,2024-04-30 22:41:09+00:00,Unknown,90.0,2024,4,30
75239,55307,21105,1,49.75,2024-05-09 03:52:00+00:00,Unknown,49.75,2024,5,9
79377,54153,20918,1,23.4,2025-03-25 14:10:08+00:00,Unknown,23.4,2025,3,25
81875,53694,21020,1,61.0,2025-06-18 18:23:26+00:00,Unknown,61.0,2025,6,18
82378,55572,21266,2,57.25,2024-12-25 17:33:56+00:00,Unknown,114.5,2024,12,25
78833,54395,21081,1,74.25,2025-02-05 17:09:00+00:00,Unknown,74.25,2025,2,5
81606,53538,21637,1,42.5,2024-10-29 23:16:31+00:00,Unknown,42.5,2024,10,29
81229,55056,20988,1,63.75,2024-10-12 17:12:03+00:00,Unknown,63.75,2024,10,12
77320,54937,21254,1,43.0,2024-08-21 09:47:00+00:00,Unknown,43.0,2024,8,21
74440,54349,21421,1,52.0,2025-07-21 14:44:50+00:00,"854 Madaline Burgs, New Elfriedeport, KY 33000-3139",52.0,2025,7,21
80483,53460,21438,1,63.0,2025-04-27 10:46:19+00:00,Unknown,63.0,2025,4,27
82888,54242,20955,1,71.5,2025-06-07 02:18:52+00:00,Unknown,71.5,2025,6,7
81190,54548,20985,1,34.0,2025-06-27 08:15:22+00:00,"Apt. 385 424 Bailey Village, New Branda, WA 61031-7875",34.0,2025,6,27
75924,53789,20945,2,33.0,2025-03-19 02:08:00+00:00,Unknown,66.0,2025,3,19
79465,55761,21046,1,15.0,2024-08-28 03:39:00+00:00,Unknown,15.0,2024,8,28
74489,54424,21454,3,37.5,2025-03-01 11:16:00+00:00,Unknown,112.5,2025,3,1
80592,54610,21082,2,21.5,2024-08-13 07:23:00+00:00,Unknown,43.0,2024,8,13
82991,53702,21052,1,70.0,2025-04-01 04:11:00+00:00,Unknown,70.0,2025,4,1
77368,55189,21236,1,70.0,2024-08-23 03:54:00+00:00,Unknown,70.0,2024,8,23
79575,55179,21171,2,61.5,2024-09-17 01:02:05+00:00,Unknown,123.0,2024,9,17
73835,54894,21148,5,58.25,2024-09-13 01:36:43+00:00,Unknown,291.25,2024,9,13
75351,54531,21169,1,59.25,2024-11-24 13:21:22.743000+00:00,"2037 Cleveland Wells, North King, KY 26011",59.25,2024,11,24
77941,54197,21580,4,62.75,2024-11-06 09:14:00+00:00,"198 Wolf Avenue, Jaskolskiville, ND 56816",251.0,2024,11,6
77845,54589,21332,1,47.75,2024-08-09 03:05:00+00:00,"76693 Brittani Field, Aliciamouth, MT 21007",47.75,2024,8,9
80335,54378,20927,2,20.25,2024-10-12 16:50:15+00:00,Unknown,40.5,2024,10,12
75306,55412,21172,2,17.99,2024-08-09 12:07:40+00:00,"Suite 939 561 Marilu Cove, Faustoport, CO 55721-5523",35.98,2024,8,9
80143,54150,20988,5,74.1,2024-06-21 07:57:00+00:00,"Apt. 886 19507 Wunsch Overpass, North Donnettehaven, MA 07195-8580",370.5,2024,6,21
76704,55049,21061,1,47.25,2024-12-12 09:47:36+00:00,Unknown,47.25,2024,12,12
78869,54869,21172,1,15.25,2024-12-19 11:58:01.391000+00:00,"Suite 123 71604 Kutch Isle, Harlanmouth, GA 04675-0849",15.25,2024,12,19
76777,54727,20923,3,31.25,2025-02-28 01:50:05+00:00,Unknown,93.75,2025,2,28
75504,55028,21285,1,69.5,2025-01-26 00:17:00+00:00,Unknown,69.5,2025,1,26
82123,55500,20918,1,19.2,2025-05-25 20:22:09+00:00,Unknown,19.2,2025,5,25
82414,54270,21211,1,42.75,2024-07-13 02:06:42+00:00,Unknown,42.75,2024,7,13
79413,54479,21007,1,34.25,2025-05-06 01:15:36+00:00,Unknown,34.25,2025,5,6
73386,53169,21506,2,39.6,2025-04-21 02:51:02+00:00,Unknown,79.2,2025,4,21
76524,54042,21172,1,18.9,2025-03-01 11:26:05+00:00,"179 Rodolfo Shores, Georgannmouth, AK 61684-2836",18.9,2025,3,1
81526,55779,21183,1,51.5,2024-12-01 19:39:15+00:00,Unknown,51.5,2024,12,1
81538,54912,21264,1,41.25,2024-04-28 22:43:00+00:00,Unknown,41.25,2024,4,28
77551,55395,21373,1,23.75,2025-04-15 03:24:48+00:00,Unknown,23.75,2025,4,15
73412,55137,21607,2,71.75,2025-01-25 12:09:32+00:00,Unknown,143.5,2025,1,25
81653,53789,21259,2,26.75,2024-11-23 01:13:17+00:00,"Apt. 988 6660 Altenwerth Views, New Madaline, MT 37173",53.5,2024,11,23
77787,53198,20950,2,32.99,2024-12-04 05:19:00+00:00,Unknown,65.98,2024,12,4
79567,54055,21079,1,58.5,2025-05-05 04:24:26+00:00,Unknown,58.5,2025,5,5
78773,54373,21520,2,48.0,2024-10-25 22:51:31+00:00,Unknown,96.0,2024,10,25
74335,53954,21632,1,25.2,2024-09-28 03:04:04+00:00,"Apt. 517 962 Collins Streets, Batzport, DE 80854-4356",25.2,2024,9,28
77048,54552,21213,1,16.5,2024-11-13 23:01:00+00:00,Unknown,16.5,2024,11,13
78883,53583,21126,1,63.0,2025-03-09 14:46:10+00:00,Unknown,63.0,2025,3,9
78248,55180,21574,1,28.79,2025-05-05 20:44:00+00:00,Unknown,28.79,2025,5,5
74687,55377,21601,4,29.75,2025-08-19 19:58:34+00:00,Unknown,119.0,2025,8,19
77581,53630,21081,2,83.4,2025-03-22 20:45:00+00:00,Unknown,166.8,2025,3,22
76560,55286,21147,1,28.99,2024-11-07 22:09:00+00:00,"Apt. 332 42961 January Ridge, Jerdebury, TN 07823",28.99,2024,11,7
78654,53752,21397,1,81.0,2025-05-27 22:08:00+00:00,Unknown,81.0,2025,5,27
80492,53685,21406,1,55.5,2024-09-18 13:22:56+00:00,"8407 Wunsch Street, Carltonmouth, RI 34566",55.5,2024,9,18
75520,54479,21314,1,17.7,2024-09-19 00:47:05+00:00,Unknown,17.7,2024,9,19
80891,54332,21319,2,53.0,2025-01-04 21:48:51+00:00,Unknown,106.0,2025,1,4
78227,53310,21521,1,59.4,2024-05-24 08:00:45+00:00,Unknown,59.4,2024,5,24
74524,55505,21513,1,43.99,2024-04-15 16:51:00+00:00,Unknown,43.99,2024,4,15
76864,53790,20932,1,17.25,2025-02-14 22:03:34+00:00,Unknown,17.25,2025,2,14
82807,55350,21222,2,87.6,2025-01-15 00:36:28+00:00,"Suite 960 726 Stokes Fall, Port Vicentabury, CA 86429-3552",175.2,2025,1,15
78602,54560,21424,1,37.25,2025-01-10 16:59:34.237000+00:00,"66808 Hilton Cliffs, New Hedwig, DE 17634-5285",37.25,2025,1,10
74262,53161,21465,1,86.4,2024-08-20 13:48:59+00:00,Unknown,86.4,2024,8,20
80737,54999,21198,1,38.25,2024-07-12 12:11:59+00:00,Unknown,38.25,2024,7,12
81388,55455,21277,2,72.9,2025-03-05 00:48:06+00:00,Unknown,145.8,2025,3,5
80008,53640,21613,1,26.5,2025-06-21 06:15:00+00:00,Unknown,26.5,2025,6,21
75358,54680,21518,1,63.6,2025-01-22 02:03:20+00:00,"1692 Abel Unions, North Edgarborough, OR 85954",63.6,2025,1,22
80662,53781,21164,4,15.25,2024-11-09 20:36:42+00:00,Unknown,61.0,2024,11,9
82749,55101,21134,1,55.0,2025-06-02 07:17:21+00:00,Unknown,55.0,2025,6,2
79432,55208,21543,1,27.5,2024-09-21 12:23:12+00:00,"15935 Bartell Road, Considinemouth, VT 18422",27.5,2024,9,21
77251,54649,21265,1,73.99,2025-09-04 21:25:29+00:00,Unknown,73.99,2025,9,4
77954,54306,21128,2,61.25,2024-05-10 08:22:05+00:00,Unknown,122.5,2024,5,10
76929,54707,21446,4,34.75,2024-10-05 13:06:15+00:00,Unknown,139.0,2024,10,5
79274,55157,21591,1,59.0,2025-03-31 20:35:00+00:00,"333 Wilfredo Row, Boganland, SC 03477-9607",59.0,2025,3,31
73460,54601,21626,1,67.75,2024-12-01 15:57:22+00:00,Unknown,67.75,2024,12,1
74318,53060,21412,1,47.0,2024-08-12 04:27:56+00:00,Unknown,47.0,2024,8,12
77306,55527,21604,1,50.0,2024-10-26 12:08:00+00:00,Unknown,50.0,2024,10,26
75443,54853,21108,2,21.5,2025-03-12 18:59:00+00:00,"Apt. 966 1434 Padberg Lock, East Marcelino, ID 50186-1846",43.0,2025,3,12
76787,54270,21099,1,28.0,2025-04-27 14:07:07+00:00,"Apt. 872 285 Skye Tunnel, Lake Garlandton, WV 37697",28.0,2025,4,27
79643,55655,21393,1,50.39,2025-05-10 06:58:41+00:00,Unknown,50.39,2025,5,10
73938,54558,20990,1,19.0,2024-10-20 17:10:45+00:00,"734 Tyler Ports, Huelsstad, RI 62837",19.0,2024,10,20
82833,53607,21612,5,66.0,2024-05-01 11:34:49+00:00,Unknown,330.0,2024,5,1
78783,53030,21230,1,36.6,2025-05-16 09:05:23.930000+00:00,Unknown,36.6,2025,5,16
75088,55713,21403,1,26.25,2025-07-29 12:26:00+00:00,Unknown,26.25,2025,7,29
80594,54152,21313,1,34.0,2025-05-20 22:21:00+00:00,Unknown,34.0,2025,5,20
76843,54209,21016,1,75.99,2024-07-25 05:42:12+00:00,Unknown,75.99,2024,7,25
74357,54141,21348,1,24.0,2024-11-30 08:46:20+00:00,Unknown,24.0,2024,11,30
79639,53280,21651,1,52.99,2024-12-20 07:32:36+00:00,Unknown,52.99,2024,12,20
79675,54916,20991,1,39.25,2024-11-03 00:39:16.836000+00:00,Unknown,39.25,2024,11,3
79498,54754,21410,2,27.25,2024-09-27 00:45:50+00:00,Unknown,54.5,2024,9,27
74149,53395,21549,1,52.75,2024-10-09 04:05:09+00:00,Unknown,52.75,2024,10,9
77961,55132,21109,5,57.0,2024-11-10 22:04:08+00:00,Unknown,285.0,2024,11,10
80122,55576,20985,1,32.75,2025-01-24 23:16:00+00:00,"Suite 628 6171 Abshire Lodge, Rodshire, MA 85274-3045",32.75,2025,1,24
74692,53695,21299,1,25.5,2024-09-18 05:21:44+00:00,"502 Monty Mountain, New Earlburgh, AZ 34015-3985",25.5,2024,9,18
82454,54100,21144,1,69.0,2025-04-09 19:27:12.010000+00:00,Unknown,69.0,2025,4,9
81138,53211,21150,1,65.75,2024-11-21 05:21:35+00:00,Unknown,65.75,2024,11,21
75455,53398,21170,3,70.75,2025-03-01 16:14:21+00:00,Unknown,212.25,2025,3,1
75334,54698,20940,2,58.5,2024-09-18 11:54:00+00:00,"Suite 934 4816 Stracke Squares, Derickside, OH 59642-0869",117.0,2024,9,18
78398,55603,21470,2,67.0,2024-09-26 17:13:00+00:00,Unknown,134.0,2024,9,26
79119,54916,21260,3,55.25,2025-03-10 00:57:00+00:00,Unknown,165.75,2025,3,10
77412,54935,21036,1,65.75,2024-09-11 10:19:02+00:00,Unknown,65.75,2024,9,11
76006,53719,20970,1,50.4,2024-09-27 09:50:33+00:00,Unknown,50.4,2024,9,27
79504,55694,21502,1,33.99,2025-01-29 00:53:00+00:00,Unknown,33.99,2025,1,29
79002,54279,21375,1,36.9,2024-11-24 05:15:54+00:00,Unknown,36.9,2024,11,24
78911,54252,21552,1,32.5,2024-10-30 16:42:04+00:00,"Apt. 467 564 Columbus Island, Port Shadstad, NY 43060-8292",32.5,2024,10,30
80387,55039,21111,3,31.75,2025-01-05 18:30:29+00:00,"7174 Stoltenberg Bypass, Bennettborough, AK 44181-1880",95.25,2025,1,5
77921,55641,21480,1,68.0,2024-07-22 09:17:00+00:00,Unknown,68.0,2024,7,22
79951,53963,20976,1,49.0,2024-10-01 03:06:36+00:00,Unknown,49.0,2024,10,1
74406,55364,21340,1,21.9,2025-05-22 15:45:51+00:00,Unknown,21.9,2025,5,22
81656,55207,21485,2,24.0,2025-04-24 08:00:42+00:00,Unknown,48.0,2025,4,24
77950,54991,21436,1,33.75,2025-02-20 22:25:34+00:00,"4428 Hintz Freeway, East Tyronborough, RI 29595",33.75,2025,2,20
74019,53642,21614,1,75.75,2025-06-26 02:14:14+00:00,Unknown,75.75,2025,6,26
77032,55802,20988,1,62.5,2024-12-15 11:17:31+00:00,Unknown,62.5,2024,12,15
79447,55048,21200,1,45.0,2025-02-09 19:15:11+00:00,Unknown,45.0,2025,2,9
76048,55450,21078,1,67.99,2025-03-30 14:38:25+00:00,Unknown,67.99,2025,3,30
76652,54014,21315,1,61.25,2025-03-30 13:20:00+00:00,"5464 Roob Corners, West Lauran, NY 19104-4404",61.25,2025,3,30
75370,54576,21352,1,33.99,2024-08-22 02:33:56+00:00,Unknown,33.99,2024,8,22
75161,53710,21497,1,67.5,2024-05-13 23:24:40+00:00,Unknown,67.5,2024,5,13
81582,54861,21599,1,16.8,2024-09-25 22:48:00+00:00,Unknown,16.8,2024,9,25
73335,53515,21147,2,34.8,2025-02-22 17:41:00+00:00,Unknown,69.6,2025,2,22
79415,53853,21576,2,58.2,2024-11-08 22:14:34.344000+00:00,Unknown,116.4,2024,11,8
82572,55677,21358,1,54.6,2024-09-14 23:05:02+00:00,"239 Guillermo Shoals, Sherriemouth, PA 29541",54.6,2024,9,14
82341,55136,20947,1,34.8,2025-08-19 04:53:03.917000+00:00,Unknown,34.8,2025,8,19
80866,54663,21025,5,65.7,2024-09-15 19:37:05+00:00,Unknown,328.5,2024,9,15
73621,54234,21039,2,39.6,2024-08-09 07:18:00+00:00,Unknown,79.2,2024,8,9
76266,53683,21013,1,43.99,2025-01-15 10:46:22+00:00,Unknown,43.99,2025,1,15
79226,54495,21312,1,58.5,2024-06-28 23:14:09+00:00,Unknown,58.5,2024,6,28
77200,54496,21073,1,38.25,2024-11-16 21:49:00+00:00,Unknown,38.25,2024,11,16
74617,53786,21223,1,73.0,2024-10-11 04:04:00+00:00,"19956 Brandy Summit, East Jeremiah, RI 38414",73.0,2024,10,11
79517,55594,21025,5,50.5,2025-03-19 18:47:55+00:00,Unknown,252.5,2025,3,19
81920,55290,21041,1,70.75,2024-11-24 21:42:35+00:00,Unknown,70.75,2024,11,24
82429,53784,21075,1,53.1,2024-12-03 08:37:46+00:00,Unknown,53.1,2024,12,3
76218,54602,21627,1,28.5,2024-10-09 14:08:37.503000+00:00,Unknown,28.5,2024,10,9
77230,54735,21408,1,28.8,2025-03-04 20:43:03+00:00,Unknown,28.8,2025,3,4
79683,53565,21256,1,58.5,2024-09-14 06:32:47.201000+00:00,Unknown,58.5,2024,9,14
73924,55509,21007,1,34.25,2024-12-04 20:06:00+00:00,"2950 Quitzon Gateway, Bernhardhaven, MO 57934-8061",34.25,2024,12,4
74638,54398,20956,1,61.0,2024-12-11 15:06:06+00:00,Unknown,61.0,2024,12,11
77051,54978,21538,2,70.0,2024-11-21 11:03:00+00:00,Unknown,140.0,2024,11,21
75026,55772,21633,2,73.75,2024-08-22 21:40:47+00:00,Unknown,147.5,2024,8,22
82304,53877,21127,2,53.0,2024-09-19 15:35:18+00:00,Unknown,106.0,2024,9,19
76765,53158,20936,1,57.75,2025-03-02 22:55:00+00:00,Unknown,57.75,2025,3,2
76438,53891,21408,1,22.0,2024-08-28 04:11:15+00:00,"Apt. 244 1292 Arlen Divide, Kemmerborough, TX 75446-8287",22.0,2024,8,28
82259,53729,21312,1,59.99,2024-12-22 03:14:30+00:00,Unknown,59.99,2024,12,22
81638,53393,21011,2,36.99,2025-02-04 00:20:00+00:00,Unknown,73.98,2025,2,4
79228,53062,21167,2,21.0,2024-12-15 12:51:01+00:00,"Apt. 475 9490 Galen Courts, O'Harashire, WY 63192",42.0,2024,12,15
78263,55078,21231,2,71.99,2024-12-22 17:49:58+00:00,Unknown,143.98,2024,12,22
75969,55041,21456,1,51.0,2024-09-06 20:31:00+00:00,Unknown,51.0,2024,9,6
79146,55717,21069,1,23.25,2025-01-09 07:20:07+00:00,"Suite 277 2194 Stepanie Pines, New Brunildaside, IA 18173-1301",23.25,2025,1,9
82222,53411,20976,1,54.0,2024-05-22 02:36:00+00:00,Unknown,54.0,2024,5,22
74663,53692,21350,1,57.9,2025-02-22 15:27:00+00:00,Unknown,57.9,2025,2,22
79174,54773,21430,1,37.8,2024-08-25 16:49:59+00:00,"2397 Shante Lock, Rutherfordtown, MT 20374",37.8,2024,8,25
80755,53453,21241,1,19.0,2024-10-18 00:26:00+00:00,"Suite 198 84082 Hilpert Centers, Skilesstad, CO 87499-6305",19.0,2024,10,18
73400,55437,21325,1,71.0,2025-04-07 17:15:00+00:00,"56013 Schroeder Forge, Port Darrell, MD 03919-0469",71.0,2025,4,7
74348,55817,21430,3,29.25,2024-12-18 06:19:48+00:00,Unknown,87.75,2024,12,18
82591,53572,21034,1,51.6,2025-07-04 06:43:43+00:00,Unknown,51.6,2025,7,4
79722,55659,21541,1,66.3,2025-06-11 21:23:12+00:00,Unknown,66.3,2025,6,11
76088,55248,21315,1,63.25,2024-06-24 08:00:40+00:00,Unknown,63.25,2024,6,24
74539,53482,21340,5,20.0,2025-01-30 22:23:20+00:00,"Apt. 907 8163 Kozey Rest, Nitzschemouth, RI 97602-9798",100.0,2025,1,30
81554,53212,21313,1,33.0,2024-08-16 09:16:46+00:00,"64034 Marianna Corner, Steviestad, ME 75279-2983",33.0,2024,8,16
78362,54164,20996,1,43.5,2025-02-06 13:51:16+00:00,Unknown,43.5,2025,2,6
76209,53233,21523,1,49.5,2024-07-30 13:55:17.174000+00:00,"9539 Grady Pass, Schowalterfort, VT 81643",49.5,2024,7,30
79743,53798,21100,1,26.5,2024-10-28 15:52:30.112000+00:00,Unknown,26.5,2024,10,28
77196,53842,21361,1,57.9,2025-02-11 21:17:00+00:00,Unknown,57.9,2025,2,11
82391,54868,21125,1,18.0,2025-02-14 18:38:17+00:00,Unknown,18.0,2025,2,14
80218,53651,21332,1,56.39,2024-03-15 19:28:28+00:00,"Apt. 396 2199 Kuhn Turnpike, Linnville, AL 42155",56.39,2024,3,15
79342,53782,21074,1,73.99,2024-09-30 11:31:00+00:00,Unknown,73.99,2024,9,30
74337,54209,21327,1,73.0,2025-02-15 10:02:28+00:00,Unknown,73.0,2025,2,15
83046,54165,21541,3,57.0,2025-01-20 17:23:16+00:00,"Suite 734 3520 Wolff Route, Ondrickaberg, TX 01005-7231",171.0,2025,1,20
75912,54246,21277,1,72.0,2024-09-16 15:10:00+00:00,"8497 Bosco Mills, Reynoldsville, OH 84829",72.0,2024,9,16
79730,54630,21155,2,81.0,2024-06-17 09:30:36+00:00,Unknown,162.0,2024,6,17
75965,53485,21246,1,40.5,2024-07-05 04:48:00+00:00,Unknown,40.5,2024,7,5
75386,55700,21411,1,24.0,2025-03-13 14:57:14+00:00,Unknown,24.0,2025,3,13
74154,53372,21003,1,47.99,2024-06-18 01:36:20+00:00,"699 Thelma Trace, Auerview, ME 26656-9545",47.99,2024,6,18
74466,55453,21158,1,25.5,2024-07-08 04:30:00+00:00,Unknown,25.5,2024,7,8
75747,54661,21104,1,19.99,2024-08-31 12:12:44.134000+00:00,Unknown,19.99,2024,8,31
77331,54057,21250,2,20.5,2025-08-27 15:52:52+00:00,Unknown,41.0,2025,8,27
79094,54098,21589,2,42.99,2024-03-08 21:05:45+00:00,Unknown,85.98,2024,3,8
78685,53637,21123,1,80.39,2024-10-12 06:30:19+00:00,"Apt. 785 48133 Elwood Knolls, Bradtkefort, WV 25065",80.39,2024,10,12
77862,54518,21273,1,70.99,2025-02-02 15:16:00+00:00,"Suite 440 700 Grady Groves, Bartonview, OH 62125",70.99,2025,2,2
75653,53356,21379,1,63.99,2024-09-20 09:26:37.914000+00:00,"Apt. 413 84990 Brakus Estates, Jarrodland, AK 38488-5896",63.99,2024,9,20
82384,53427,21445,1,47.0,2025-01-27 16:04:22.808000+00:00,"92789 Bradford Alley, Freddaside, OR 51665-6772",47.0,2025,1,27
77794,54521,21365,1,53.5,2024-07-01 16:50:00+00:00,"Apt. 197 78460 Feest Mountains, Lindmouth, KY 30831-7165",53.5,2024,7,1
74433,53720,21068,1,62.25,2024-11-27 16:04:47+00:00,Unknown,62.25,2024,11,27
81025,55786,21406,2,63.6,2024-10-28 08:34:00+00:00,Unknown,127.2,2024,10,28
77734,55537,21004,1,17.0,2024-08-24 01:43:42+00:00,Unknown,17.0,2024,8,24
81997,53782,21273,4,70.5,2025-01-01 20:04:53+00:00,Unknown,282.0,2025,1,1
81101,55827,21306,1,33.0,2024-10-20 18:17:54+00:00,Unknown,33.0,2024,10,20
82166,54207,20944,1,32.5,2024-09-12 22:18:24+00:00,"Suite 277 612 Aja Landing, Leschbury, PA 31797",32.5,2024,9,12
82909,55684,21597,4,35.0,2024-12-10 15:52:04.796000+00:00,Unknown,140.0,2024,12,10
75698,54716,21061,1,55.2,2024-10-14 01:54:24+00:00,Unknown,55.2,2024,10,14
78044,53551,21038,1,62.7,2024-10-13 19:03:00+00:00,Unknown,62.7,2024,10,13
76491,54260,21295,1,14.0,2024-10-08 04:55:00+00:00,Unknown,14.0,2024,10,8
74604,53220,21197,1,80.4,2024-08-16 14:38:00+00:00,Unknown,80.4,2024,8,16
74580,54118,21265,1,75.75,2024-12-14 04:59:01+00:00,"Suite 619 6776 Clarita Cliff, West Timika, GA 10529",75.75,2024,12,14
77075,53504,21466,1,20.1,2024-09-28 14:51:10+00:00,Unknown,20.1,2024,9,28
73331,54623,21374,1,25.99,2025-01-26 02:59:41+00:00,Unknown,25.99,2025,1,26
82947,55174,21501,1,24.0,2025-06-19 06:19:46+00:00,"Apt. 350 238 Lowe Forks, Vibury, IA 01830-1412",24.0,2025,6,19
79519,54345,21452,1,24.0,2024-06-06 13:59:28+00:00,Unknown,24.0,2024,6,6
73884,53225,21078,1,66.0,2024-09-11 13:03:53+00:00,Unknown,66.0,2024,9,11
82153,53302,21159,1,62.75,2024-09-18 17:13:49+00:00,Unknown,62.75,2024,9,18
74011,55331,21033,1,63.0,2025-07-03 01:50:17+00:00,"Suite 151 724 Jones Shores, East Hollis, VT 97627-6366",63.0,2025,7,3
74982,55815,20920,1,18.5,2025-10-22 23:00:00+00:00,Unknown,18.5,2025,10,22
73522,53193,21103,1,67.75,2025-04-23 22:19:41+00:00,Unknown,67.75,2025,4,23
77819,54219,20997,2,72.99,2024-07-10 02:42:00+00:00,Unknown,145.98,2024,7,10
73962,53779,21309,1,54.9,2024-10-19 07:54:49+00:00,Unknown,54.9,2024,10,19
79707,54645,21323,1,29.25,2024-08-12 04:08:57+00:00,Unknown,29.25,2024,8,12
80164,53599,21201,3,75.6,2025-01-30 23:58:02+00:00,Unknown,226.8,2025,1,30
76514,54067,21601,1,39.9,2025-02-09 02:14:00+00:00,Unknown,39.9,2025,2,9
81008,55260,21418,4,61.25,2024-08-22 22:57:00+00:00,Unknown,245.0,2024,8,22
75820,53152,21153,1,41.0,2025-01-27 22:36:00+00:00,Unknown,41.0,2025,1,27
74260,54556,21354,1,17.1,2024-03-12 03:02:00+00:00,"8557 Rosana Haven, Leomaton, AR 03249",17.1,2024,3,12
81708,53994,21220,1,16.75,2025-05-02 19:47:59+00:00,Unknown,16.75,2025,5,2
81734,55219,21088,3,56.0,2024-08-24 18:39:40.293000+00:00,Unknown,168.0,2024,8,24
80480,53335,21571,1,18.25,2025-04-10 06:55:02+00:00,Unknown,18.25,2025,4,10
79571,53155,21155,1,67.0,2024-11-29 01:54:00+00:00,Unknown,67.0,2024,11,29
77972,54966,21474,2,51.0,2025-06-03 04:14:28+00:00,Unknown,102.0,2025,6,3
79436,53931,21067,1,56.5,2025-08-10 05:41:31+00:00,Unknown,56.5,2025,8,10
79749,55012,21248,1,43.0,2024-09-16 08:07:55.996000+00:00,"656 Feest Forks, South Letitia, TN 57797",43.0,2024,9,16
82450,55533,21095,1,58.8,2024-08-16 05:57:29+00:00,"570 Audrea Underpass, South Reinaldo, TX 17196",58.8,2024,8,16
81401,55683,21444,3,68.4,2025-05-07 10:17:25+00:00,Unknown,205.2,2025,5,7
74635,53417,21471,2,22.25,2024-11-02 19:19:00+00:00,Unknown,44.5,2024,11,2
78421,55216,21142,2,34.5,2025-02-06 14:40:44+00:00,"Apt. 318 348 Rosario Flats, Lake Randymouth, PA 34570-2989",69.0,2025,2,6
80863,54590,21249,3,70.0,2024-09-16 08:11:55+00:00,Unknown,210.0,2024,9,16
73981,54576,21142,1,33.0,2024-10-29 07:23:21+00:00,"Suite 694 75878 Susannah Ways, Oraborough, NM 76157",33.0,2024,10,29
79599,55725,21388,1,56.4,2024-11-04 15:13:30.915000+00:00,Unknown,56.4,2024,11,4
80364,55558,21338,1,50.0,2025-08-04 12:23:13+00:00,"5376 Jacobs Knoll, New Haywoodchester, OR 18874",50.0,2025,8,4
76085,55121,21353,1,21.5,2025-01-03 07:56:33+00:00,Unknown,21.5,2025,1,3
81052,55716,20950,4,30.25,2024-07-07 21:12:13.275000+00:00,"Apt. 849 16404 McGlynn Harbor, Port Yulandaberg, IL 74592",121.0,2024,7,7
81618,53124,21332,5,54.9,2025-06-06 09:36:00+00:00,Unknown,274.5,2025,6,6
76104,54346,21482,1,45.5,2024-09-27 04:59:00+00:00,Unknown,45.5,2024,9,27
76785,54624,21192,2,74.5,2024-06-02 05:17:14.076000+00:00,Unknown,149.0,2024,6,2
74142,55003,21044,1,26.4,2025-01-07 19:04:29+00:00,"Suite 317 79397 Pam Glen, West Ashliport, NV 10749-1389",26.4,2025,1,7
77986,54091,21510,1,15.25,2025-05-25 05:57:47+00:00,Unknown,15.25,2025,5,25
80762,54057,21497,1,81.9,2025-03-24 09:07:53+00:00,Unknown,81.9,2025,3,24
73606,53091,21371,2,25.19,2024-08-01 02:53:48+00:00,Unknown,50.38,2024,8,1
80950,55557,21594,3,72.0,2025-04-20 11:49:49+00:00,"2690 Doyle Creek, Krajcikland, LA 54581",216.0,2025,4,20
78778,53222,21333,1,33.99,2025-02-11 12:11:55+00:00,Unknown,33.99,2025,2,11
79275,55432,21530,4,69.75,2024-06-19 17:53:59+00:00,Unknown,279.0,2024,6,19
75151,53550,21557,1,67.99,2024-11-24 12:19:50+00:00,Unknown,67.99,2024,11,24
81465,55575,21211,1,43.99,2024-08-10 20:45:00+00:00,Unknown,43.99,2024,8,10
79974,55659,21021,1,42.0,2024-12-28 04:20:06+00:00,"Apt. 168 462 Julian Union, Weimannport, CA 83820-7015",42.0,2024,12,28
75191,54969,21551,1,37.0,2024-04-05 06:38:00+00:00,Unknown,37.0,2024,4,5
76556,54116,21400,1,45.0,2024-08-02 03:12:24+00:00,Unknown,45.0,2024,8,2
74192,54612,21299,2,26.1,2024-12-21 09:39:01+00:00,Unknown,52.2,2024,12,21
80625,54727,21325,2,66.75,2025-02-28 11:53:24+00:00,Unknown,133.5,2025,2,28
74637,55472,21175,1,22.25,2025-01-11 00:53:37+00:00,Unknown,22.25,2025,1,11
76338,55752,21430,1,34.5,2025-01-29 00:17:31+00:00,Unknown,34.5,2025,1,29
79093,54458,21265,1,75.0,2024-06-03 10:11:03.384000+00:00,Unknown,75.0,2024,6,3
83098,53917,21133,1,66.0,2025-03-18 01:14:16+00:00,Unknown,66.0,2025,3,18
